endpoint,molecule_id,reference_n,mean_knn_similarity,minimum_knn_similarity,descriptor_distance,descriptor_ad,latent_distance,latent_ad,scaffold_novelty
herg_blockade,MDNZIGDKCDGDNH-UHFFFAOYSA-N,8971,0.3777443587532286,0.32323232323232326,4.180056174991647,inside,10.851940472239038,inside,True
herg_blockade,ARGKYIJYIOPUMA-UHFFFAOYSA-N,8971,0.6167222781092797,0.5686274509803921,3.390777190030415,inside,14.093327743058929,inside,True
herg_blockade,NUAORYLXEWKQRZ-UHFFFAOYSA-N,8971,0.4238114280441021,0.3728813559322034,4.68435113029023,inside,10.46713698756442,inside,True
herg_blockade,HKMZTVMDWMICAE-HNNXBMFYSA-N,8971,0.6130516501042816,0.543859649122807,5.331470081738363,inside,10.844105533168955,inside,True
herg_blockade,GPPYBJJOFGJFTI-UHFFFAOYSA-N,8971,0.7850407925407926,0.7454545454545455,3.762588201478461,inside,21.6181665525101,inside,True
herg_blockade,YVVMAGRTTSOPEO-UHFFFAOYSA-N,8971,0.356297926556946,0.3225806451612903,3.4647377130731645,inside,11.943559682318108,inside,True
herg_blockade,BWOSYZNIBAXVRF-UHFFFAOYSA-N,8971,0.7537371869304643,0.5490196078431373,5.297461965401136,inside,11.842094926367194,inside,True
herg_blockade,ZAZVLBZIEZHJFV-UHFFFAOYSA-N,8971,0.3155771613984748,0.2840909090909091,2.7808652897269637,inside,10.909608369257802,inside,True
herg_blockade,DWMYZHDZTBDFJZ-IFXJQAMLSA-N,8971,0.3604052809935163,0.29411764705882354,1.4244185869266062,inside,11.324391870149281,inside,True
herg_blockade,MNODGVITNFISIZ-LLVKDONJSA-N,8971,0.6539194124627791,0.5645161290322581,4.614436238100283,inside,12.381060396867133,inside,True
herg_blockade,QFRFAEZUAFKYNV-UHFFFAOYSA-N,8971,0.6857402589260524,0.6575342465753424,3.1241857627314262,inside,19.808738078952853,inside,True
herg_blockade,JEEQEUWCFNPVRU-LJQANCHMSA-N,8971,0.35122087378640776,0.25,4.276302777423749,inside,10.984591712556943,inside,True
herg_blockade,TVWCWSQGYOKMAS-UHFFFAOYSA-N,8971,0.6069295288961207,0.5365853658536586,1.8867403152965372,inside,14.284010436635718,inside,True
herg_blockade,IDAXSJSJUWMJSI-UHFFFAOYSA-N,8971,0.5019820689829466,0.410958904109589,3.984498317160386,inside,12.712063728379984,inside,True
herg_blockade,HYDPSWCXRCQOAC-UHFFFAOYSA-N,8971,0.4248749813639903,0.38235294117647056,6.074757834819157,inside,10.262892174367495,inside,True
herg_blockade,IKINOGQZTQWAIL-UHFFFAOYSA-N,8971,0.7270548220831841,0.68,1.4930625539330469,inside,16.399113119173276,inside,True
herg_blockade,ZKOGSLKSILTRTB-QEAPWSMKSA-N,8971,0.467640302564304,0.34146341463414637,2.3885779547484542,inside,14.582804863579451,inside,True
herg_blockade,HAQKLGJJQPPHIQ-UHFFFAOYSA-N,8971,0.5215421668323266,0.4878048780487805,1.8084568551945865,inside,11.484444179469198,inside,True
herg_blockade,VCOUEHUEFUDZIS-VQTJNVASSA-N,8971,0.6878620304426757,0.6129032258064516,3.2488280979411748,inside,13.420237424958017,inside,True
herg_blockade,TVKCCIBAUDHHBL-UHFFFAOYSA-N,8971,0.618112447778673,0.5671641791044776,2.3828554919410077,inside,13.721179543638296,inside,True
herg_blockade,ZAAQJDPTTZJUDL-UHFFFAOYSA-N,8971,0.7480182841068916,0.6962025316455697,3.4283056639701037,inside,19.38417290033105,inside,True
herg_blockade,MHHWVOMTIHAEBQ-UHFFFAOYSA-N,8971,0.45114000376860747,0.2786885245901639,3.352750413434606,inside,10.05370474477886,inside,True
herg_blockade,USPFJPDEADLGIG-QHCPKHFHSA-N,8971,0.6944715447154471,0.6341463414634146,3.3299412140884748,inside,15.88681206704098,inside,True
herg_blockade,GAFYPQKQPDKGNE-UHFFFAOYSA-N,8971,0.7418904109589041,0.684931506849315,1.6282004588200123,inside,9.967803444256885,inside,True
herg_blockade,QSDLVBSOCJOFJV-UHFFFAOYSA-N,8971,0.5610221053190924,0.525,2.6781045858876995,inside,19.647694445592254,inside,True
herg_blockade,PZFVISYBXMCPDS-QGZVFWFLSA-N,8971,0.40960901055916976,0.38028169014084506,4.917688362202317,inside,10.374747309622137,inside,True
herg_blockade,ZBVPUFSKFGYNLC-FIDNPTQWSA-N,8971,0.3772325729226007,0.2911392405063291,1.561174265416957,inside,10.443695185275967,inside,True
herg_blockade,ZBUMCITULAAXBQ-SANMLTNESA-N,8971,0.7928035178035178,0.7333333333333333,3.3033817129358507,inside,16.16238986144388,inside,True
herg_blockade,QPBWRFLJCZNADY-UGFHNGPFSA-N,8971,0.6706890943001305,0.64,3.6285912712259583,inside,14.202153439007324,inside,True
herg_blockade,PUMHGEYDOSEWHZ-UUTCKOJZSA-N,8971,0.7118145895809606,0.6710526315789473,2.5156455348531708,inside,16.619205145557945,inside,True
herg_blockade,XUMALORDVCFWKV-IBGZPJMESA-N,8971,0.2801564920958695,0.26548672566371684,6.356490100191797,borderline,11.471380912897748,inside,True
herg_blockade,AXSVFLWHGKNLJD-BKHCZYBLSA-N,8971,0.21995422688323915,0.2054794520547945,3.7037349747541555,inside,10.592053121931905,inside,True
herg_blockade,ZPXUSKUJOYAZDE-UHYCVJNDSA-N,8971,0.5891836608380726,0.5147058823529411,2.071351184708304,inside,12.80139168456135,inside,True
herg_blockade,QINCTGKEJQBZLN-UHFFFAOYSA-N,8971,0.6908090628871028,0.625,2.539427791659275,inside,11.432143087183098,inside,True
herg_blockade,LWASRJZJGFUUCR-UHFFFAOYSA-N,8971,0.6498854673188494,0.6129032258064516,2.167733345546407,inside,12.37376591250698,inside,True
herg_blockade,BCXCWJVLSDITQU-UHFFFAOYSA-N,8971,0.4063191918350272,0.3902439024390244,1.4464808115666632,inside,11.853118320998876,inside,True
herg_blockade,ITYMMRKSCDTSQX-UHFFFAOYSA-N,8971,0.5211019886881956,0.48148148148148145,2.124333130928134,inside,15.599746111145482,inside,True
herg_blockade,SBDOPCIVOPZGMV-UHFFFAOYSA-N,8971,0.7257996729638521,0.7014925373134329,3.0965504066041176,inside,16.606201881121102,inside,True
herg_blockade,AVIDRKWFHQXSDT-UHFFFAOYSA-N,8971,0.756154013907544,0.7195121951219512,5.6504560766121505,inside,14.32225253076362,inside,True
herg_blockade,UDZOLWLMXRBGHJ-UHFFFAOYSA-N,8971,0.5629521215447428,0.46551724137931033,3.1311925668004568,inside,11.09404059224674,inside,True
herg_blockade,MXSCESHKBLICIQ-UHFFFAOYSA-N,8971,0.4714845256215119,0.28,4.992917791764183,inside,13.3559293929177,inside,True
herg_blockade,RCJIOMDJRBCHJE-RISCZKNCSA-N,8971,0.6754567883900962,0.5531914893617021,6.900018773927429,borderline,11.133552719109979,inside,True
herg_blockade,UJTOQBQDAYTWPS-NSHDSACASA-N,8971,0.5500063993977038,0.4805194805194805,2.700192354175257,inside,12.069536900952903,inside,True
herg_blockade,VVCYJFVTVHMTBV-HSZRJFAPSA-N,8971,0.3988610874242675,0.36904761904761907,3.938954587978859,inside,10.28924280413772,inside,True
herg_blockade,UJKDKDBDMKMBRK-UHFFFAOYSA-N,8971,0.5063279282227617,0.4268292682926829,3.1673221866912042,inside,10.192448292358232,inside,True
herg_blockade,QLQQUDCJVQOCBW-OAQYLSRUSA-N,8971,0.307356477559021,0.2876712328767123,3.732061061066966,inside,11.321677201620377,inside,True
herg_blockade,NXKLZOOHPLOUHY-RLLQIKCJSA-N,8971,0.30871728828111317,0.2962962962962963,2.76701524326554,inside,12.089332390663984,inside,True
herg_blockade,HAJRCWPFNCVVCY-UHFFFAOYSA-N,8971,0.42947502159023027,0.3469387755102041,3.3288247253552603,inside,9.867254728495096,inside,True
herg_blockade,SEOMUFTWAUVWQZ-DICHSLLOSA-N,8971,0.6270824972333952,0.5051546391752577,6.425578034478466,borderline,20.58599443339081,inside,True
herg_blockade,DACGAATZKIWONI-UHFFFAOYSA-N,8971,0.7724654716426682,0.7469879518072289,6.1769979202003835,inside,12.85498019643229,inside,True
herg_blockade,AABBLHFMQYNECK-NRFANRHFSA-N,8971,0.6093948443346033,0.5783132530120482,3.224708571102327,inside,11.980860135730778,inside,True
herg_blockade,FVGPHGAWVQFSPG-YCASGBEESA-N,8971,0.5538377481824822,0.4457831325301205,2.3675241523089907,inside,11.685434479092663,inside,True
herg_blockade,KTGYQSLCEGJTLM-UHFFFAOYSA-N,8971,0.49778669705100986,0.4492753623188406,4.990842705118898,inside,17.170192922293896,inside,True
herg_blockade,VGZWIKVDBMDIPI-UHFFFAOYSA-N,8971,0.7266138261446722,0.647887323943662,2.305637981620926,inside,10.220188294512905,inside,True
herg_blockade,BETBNWGUKZUUAX-OTVXOJSOSA-N,8971,0.5083364923353877,0.2647058823529412,2.392538404013305,inside,11.129108342056943,inside,True
herg_blockade,NATFNVDYLPURMJ-FQEVSTJZSA-N,8971,0.7090928129788981,0.6710526315789473,1.7318441576606094,inside,13.916942624564632,inside,True
herg_blockade,OOZZVLXSPKRQAW-LJQANCHMSA-N,8971,0.6643487877722244,0.5783132530120482,1.8207235428823771,inside,16.907286598804905,inside,True
herg_blockade,RKMKKSLVBDBRIO-QHCPKHFHSA-N,8971,0.6475573383365616,0.5416666666666666,2.944203243093338,inside,12.824255196669304,inside,True
herg_blockade,CQWHHYJHFMHAAR-UHFFFAOYSA-N,8971,0.34624885185559834,0.25263157894736843,4.09387411274602,inside,10.404971441316505,inside,True
herg_blockade,IDNQVNKCKNBLIA-UHFFFAOYSA-N,8971,0.6857565908270133,0.5492957746478874,2.0469405807253267,inside,14.908580764031841,inside,True
herg_blockade,GLWFJEKSPATKBS-LYHRCORUSA-N,8971,0.7249031348421593,0.6951219512195121,2.2721988726039966,inside,21.736583724059486,inside,True
herg_blockade,BGXXKJRUEAILQH-UHFFFAOYSA-N,8971,0.6582011655981693,0.5308641975308642,4.532743914891421,inside,10.355057617974332,inside,True
herg_blockade,PNNGZISXBRFXQE-UHFFFAOYSA-N,8971,0.6252427806407352,0.5932203389830508,2.247429559944693,inside,13.068276863023296,inside,True
herg_blockade,LRRPBUZCJGWMNN-UHFFFAOYSA-N,8971,0.7949258997519479,0.7301587301587301,3.3998256876843533,inside,30.80506601210289,outside,True
herg_blockade,WPLZJOHYEBBPRT-UHFFFAOYSA-N,8971,0.7719353816914793,0.6666666666666666,2.144912729853814,inside,14.482079379521469,inside,True
herg_blockade,CJHBAEAPGVCZBV-UHFFFAOYSA-N,8971,0.3523030282347053,0.2916666666666667,3.091486127642582,inside,11.747188558005451,inside,True
herg_blockade,XAVJTYOBWCSWFJ-SANMLTNESA-N,8971,0.3549232167161264,0.30337078651685395,4.134294751417735,inside,9.704844574264357,inside,True
herg_blockade,YUIXRLAQGAYMLE-UHFFFAOYSA-N,8971,0.6497406988840233,0.6268656716417911,2.5818404551923257,inside,12.30097798203721,inside,True
herg_blockade,LXGKPUINNMCWKV-UHFFFAOYSA-N,8971,0.5914740220634529,0.5,3.9513149336099747,inside,12.838324244357434,inside,True
herg_blockade,YCSZGOYPORRCOH-DEOSSOPVSA-N,8971,0.6982750582750583,0.6666666666666666,2.0265208693234062,inside,13.03240916740746,inside,True
herg_blockade,NEWMYUSDIXDEHW-UHFFFAOYSA-N,8971,0.6871187025534852,0.6,2.99592626056961,inside,12.215569703344245,inside,True
herg_blockade,UUPVSZHHIAHCQM-UHFFFAOYSA-N,8971,0.7727294685990338,0.7291666666666666,3.8580777852277675,inside,21.531662881935407,inside,True
herg_blockade,CPVWLQBQDHUDMB-UHFFFAOYSA-N,8971,0.43503741844764104,0.3620689655172414,2.829577436528906,inside,10.080604485450941,inside,True
herg_blockade,JUXSXKBJRLWGAK-UHFFFAOYSA-N,8971,0.6279347794733171,0.589041095890411,1.7247123563734668,inside,12.080746239777428,inside,True
herg_blockade,PUOAETJYKQITMO-LANLRWRYSA-N,8971,0.5330233955714359,0.4625,2.233447063663082,inside,12.257451137701182,inside,True
herg_blockade,VSLZNKFMVLGHTG-VGXUOWJOSA-N,8971,0.5023725812605119,0.45121951219512196,2.2220424498392624,inside,10.26876744712262,inside,True
herg_blockade,GLBHSLFQNFPRMJ-UHFFFAOYSA-N,8971,0.4359270296078993,0.39361702127659576,4.278723081571305,inside,12.50006408192352,inside,True
herg_blockade,BIXKSWBUHPYYET-UHFFFAOYSA-N,8971,0.6113327840148315,0.5921052631578947,2.5151998618460953,inside,11.839451652665641,inside,True
herg_blockade,ZNKQZQCGGXGVRU-YPUKFSJVSA-N,8971,0.6972775872191836,0.5970149253731343,2.4388909487027717,inside,15.260835917387977,inside,True
herg_blockade,ZFJXFNJHYVVZQG-UHFFFAOYSA-N,8971,0.629716147373995,0.5402298850574713,3.860699321306971,inside,19.613833542125164,inside,True
herg_blockade,SGDWPIDXMHBDQC-UHFFFAOYSA-N,8971,0.7264334987505718,0.6666666666666666,4.035452622907802,inside,13.488258641402998,inside,True
herg_blockade,WXFURHRZZPXAMP-AWEZNQCLSA-N,8971,0.6409329140461215,0.6111111111111112,4.429791333156029,inside,10.782994749955193,inside,True
herg_blockade,XSSTWXWXXRTYPV-KBXCAEBGSA-N,8971,0.2974588374870516,0.275,4.035912866928551,inside,10.199867355519325,inside,True
herg_blockade,AUTMMRXGMHRYPS-JYMWAKCPSA-N,8971,0.2547851568721134,0.2463768115942029,4.054733285958493,inside,11.176907946592735,inside,True
herg_blockade,JEFFNXSQZCCYRI-UHFFFAOYSA-N,8971,0.7134969849160389,0.6710526315789473,3.108042333248323,inside,14.760390717345887,inside,True
herg_blockade,LREUBQQMJXJGNU-ZGFZYKMBSA-N,8971,0.35882768961602984,0.2894736842105263,5.138387526457537,inside,16.28597032434089,inside,True
herg_blockade,DBNJNPPSWNADBP-UHFFFAOYSA-N,8971,0.7062040092690248,0.6111111111111112,8.798328330679212,outside,11.469388819437437,inside,True
herg_blockade,PTWGVYYSUNMNEA-UHFFFAOYSA-N,8971,0.721811521811522,0.6428571428571429,2.6835059035186015,inside,11.114496744679597,inside,True
herg_blockade,BMPPBAASXPGLJV-UHFFFAOYSA-N,8971,0.4304360975520072,0.4177215189873418,1.347040663042051,inside,12.49516853185978,inside,True
herg_blockade,SQAJJIRLNALPSN-UHFFFAOYSA-N,8971,0.7289676484254914,0.6388888888888888,2.1486450770367482,inside,17.614793262573254,inside,True
herg_blockade,OOGJQPCLVADCPB-HXUWFJFHSA-N,8971,0.2708034173548626,0.2631578947368421,4.659038890489397,inside,12.354672633960787,inside,True
herg_blockade,FUAKCAYITOKHOL-PMACEKPBSA-N,8971,0.6851926461053995,0.625,2.703193693818777,inside,12.07435303998214,inside,True
herg_blockade,NEWCBLDMKSRBBC-WOJBJXKFSA-N,8971,0.7111940298507463,0.7014925373134329,1.5874405753463674,inside,11.61768827680608,inside,True
herg_blockade,HWQAGUZDIUBZJD-UHFFFAOYSA-N,8971,0.5049047207029036,0.4714285714285714,1.1225071950789813,inside,12.243265913162244,inside,True
herg_blockade,SISBKSNNRWPSJZ-UHFFFAOYSA-N,8971,0.44602405585282295,0.3013698630136986,2.8145518278777337,inside,13.089884927969717,inside,True
herg_blockade,PHOCCMVBRLGOKP-UHFFFAOYSA-N,8971,0.7672246513864297,0.6962025316455697,5.235956734951363,inside,14.841702176076913,inside,True
herg_blockade,GEFOLRNTTIQKBZ-UHFFFAOYSA-N,8971,0.7056435461895523,0.6428571428571429,4.973078106223995,inside,14.071379319728697,inside,True
herg_blockade,HGULPEXUXHAGBL-UHFFFAOYSA-N,8971,0.30085828403548553,0.2871287128712871,4.465006697328569,inside,10.295526984292607,inside,True
herg_blockade,CHFJPWYYMLQDHW-UHFFFAOYSA-N,8971,0.7691934731934733,0.7435897435897436,2.5646230864862094,inside,16.30134001910715,inside,True
herg_blockade,ZNZCGEXKQOUCKF-UHFFFAOYSA-N,8971,0.3670226215217659,0.32142857142857145,1.9079989182089376,inside,11.076033387197231,inside,True
herg_blockade,FVKOYFLAKSGBBV-UHFFFAOYSA-N,8971,0.5884164032572062,0.5217391304347826,3.3401598064340052,inside,12.080811470538595,inside,True
herg_blockade,AFEDHDLLXVXFNK-UHFFFAOYSA-N,8971,0.7283323014502228,0.6708860759493671,3.4586188271035265,inside,11.290959840276706,inside,True
herg_blockade,HRCSHGYOQCEMTF-UHFFFAOYSA-N,8971,0.7061213359695333,0.6764705882352942,2.382513790551136,inside,11.282243206942471,inside,True
herg_blockade,YAIILFXOQLIACI-DEOSSOPVSA-N,8971,0.6953652968036531,0.6712328767123288,2.424309230558562,inside,14.81452162258413,inside,True
herg_blockade,CHVUIGRNUSDKJR-SJPCQFCGSA-N,8971,0.5641167434715821,0.5238095238095238,3.316960867045309,inside,18.075779599074597,inside,True
herg_blockade,XOSACJAQDPAKSG-UHFFFAOYSA-N,8971,0.4031730069664271,0.375,4.427215451757634,inside,10.346577601211802,inside,True
herg_blockade,DAFYDSHNCYDLLI-HNAYVOBHSA-N,8971,0.3646331058316077,0.2828282828282828,1.3615803707051557,inside,11.41059133731944,inside,True
herg_blockade,DGQYAOWRSYHPCE-GKPLWNPISA-N,8971,0.7237862420804715,0.5714285714285714,2.665140717918829,inside,20.357755161810573,inside,True
herg_blockade,OLLRSJLKNAIFCJ-UHFFFAOYSA-N,8971,0.34120995969891743,0.28888888888888886,4.396838047783225,inside,10.654201600894597,inside,True
herg_blockade,OXTDGTVIBFENNG-DAFODLJHSA-N,8971,0.5674590273151232,0.28,2.430424155200314,inside,12.86180080442285,inside,True
herg_blockade,WDDCSCYJPKDFON-UHFFFAOYSA-N,8971,0.7839638686821785,0.7333333333333333,2.197928914516625,inside,14.690159027224112,inside,True
herg_blockade,CJUSJFAZUSWFLY-KXBFYZLASA-N,8971,0.5585641100774057,0.48,1.6417847600156399,inside,10.689579411990609,inside,True
herg_blockade,PMWJXJVDUJHXHT-UHFFFAOYSA-N,8971,0.6171194031424283,0.5423728813559322,5.191893666351504,inside,11.137557098084118,inside,True
herg_blockade,WNZBBTJFOIOEMP-HXUWFJFHSA-N,8971,0.3942610661882174,0.37681159420289856,3.1269739164813575,inside,15.890802602745604,inside,True
herg_blockade,MEYYAEMUCGROAL-FQEVSTJZSA-N,8971,0.3924606444859281,0.352112676056338,1.7710147117162622,inside,10.31694344033313,inside,True
herg_blockade,ASEDNWCJVUADNB-UHFFFAOYSA-N,8971,0.25056543456543456,0.23809523809523808,4.66519441239279,inside,9.965164133261814,inside,True
herg_blockade,COVZSEBDZICBKI-UEILYKACSA-N,8971,0.736996404133501,0.671875,1.8254994962070457,inside,15.693275342681758,inside,True
herg_blockade,SWABPIOJBAZFDP-UHFFFAOYSA-N,8971,0.7525135893590198,0.7073170731707317,3.3278102800921,inside,16.862215988381028,inside,True
herg_blockade,SJJCRPJMKKRQSW-UHFFFAOYSA-N,8971,0.5370334570574287,0.4426229508196721,2.682529457476426,inside,10.687105128562807,inside,True
herg_blockade,OXTDGTVIBFENNG-RJRFIUFISA-N,8971,0.5674590273151232,0.28,2.430424155200314,inside,14.373426930748813,inside,True
herg_blockade,DSJMWSZZVBLHLI-UHFFFAOYSA-N,8971,0.47567887918226665,0.2875,3.566636394379218,inside,13.740711430552487,inside,True
herg_blockade,MZEOSVPWMSEFPW-UHFFFAOYSA-N,8971,0.6884141645562917,0.5806451612903226,4.376411185799054,inside,14.968282276184107,inside,True
herg_blockade,LUGYILCUTNOWCZ-UHFFFAOYSA-N,8971,0.6494470209583827,0.5542168674698795,3.745632422742966,inside,19.355182792850016,inside,True
herg_blockade,LGUSEFKPYITVRM-VWLOTQADSA-N,8971,0.6857593548004506,0.6438356164383562,2.282739232431664,inside,17.943045963051315,inside,True
herg_blockade,SUYKBMCECCINPJ-CQSZACIVSA-N,8971,0.6725323123828538,0.6329113924050633,2.537434207307474,inside,15.778827902061868,inside,True
herg_blockade,HGVUTNMCDMGTOE-UHFFFAOYSA-N,8971,0.5716650951712929,0.4925373134328358,3.1328359494084896,inside,13.185618756682839,inside,True
herg_blockade,YBQCYKVJCJFFEK-OKDJAKQTSA-N,8971,0.40721286396144246,0.36065573770491804,4.647523226894777,inside,10.612486797201884,inside,True
herg_blockade,FWAFFVZBCWHQLZ-IGKIAQTJSA-N,8971,0.6657289745166359,0.6352941176470588,3.938750751859808,inside,16.94599799989645,inside,True
herg_blockade,BAVQTLJQZAGNJY-UHFFFAOYSA-N,8971,0.7987006882659056,0.7432432432432432,3.850317756182833,inside,15.934521576229349,inside,True
herg_blockade,KAPZNJYOKZDXPF-UHFFFAOYSA-N,8971,0.7853631626479114,0.7590361445783133,6.176722892857973,inside,13.528776408435315,inside,True
herg_blockade,UDLDPIPQVZOCPK-UHFFFAOYSA-N,8971,0.39094900733523885,0.35185185185185186,2.504032587142,inside,10.776297795708626,inside,True
herg_blockade,QGAWXOQEXMZKDG-XMMPIXPASA-N,8971,0.4538025558230162,0.44285714285714284,2.8575059380073324,inside,12.058568686730075,inside,True
herg_blockade,LSQARZALBDFYQZ-UHFFFAOYSA-N,8971,0.3163967437667613,0.2826086956521739,7.475967419011651,borderline,9.854096825570844,inside,True
herg_blockade,YYGZHVJDHMMABU-OGLMXYFKSA-N,8971,0.3045683108491982,0.23958333333333334,6.203258097435405,inside,12.631791989925102,inside,True
herg_blockade,AVNUHUISPNHKBL-IBGZPJMESA-N,8971,0.7378445369062616,0.7,1.6501504185287281,inside,11.766154951887074,inside,True
herg_blockade,ZDTPXUKLGIDOCS-SFHVURJKSA-N,8971,0.501395540189177,0.2328767123287671,4.031184222626346,inside,13.809897924165965,inside,True
herg_blockade,JLCCURAODUBLID-UHFFFAOYSA-N,8971,0.3111263266093836,0.2987012987012987,3.881739212656618,inside,10.909334675648429,inside,True
herg_blockade,YBQZLWPFQRLDTC-UHGJSFDGSA-N,8971,0.7731374531984161,0.7183098591549296,2.3732653654661964,inside,19.74659249457874,inside,True
herg_blockade,FYUAVELDZCEUQV-UHFFFAOYSA-N,8971,0.5946598945092194,0.40625,2.2674766645404856,inside,16.603453625321304,inside,True
herg_blockade,AXIFLPLKZRNVDP-UHFFFAOYSA-N,8971,0.5828172262552933,0.5344827586206896,4.09083366499674,inside,12.14288597249577,inside,True
herg_blockade,IQWDSXALWDOBBP-UHFFFAOYSA-N,8971,0.6721768113087784,0.6506024096385542,3.655384283528437,inside,13.056347797254125,inside,True
herg_blockade,LDCYXCYVKCIBDF-UHFFFAOYSA-N,8971,0.7844603732871184,0.7555555555555555,6.021200621912618,inside,24.622151018833218,borderline,True
herg_blockade,UOCMXNLGBQWJPG-UHFFFAOYSA-N,8971,0.7486013986013986,0.7272727272727273,1.9413830973005748,inside,21.008873070675442,inside,True
herg_blockade,KLKSYHNOBPJZAD-UHFFFAOYSA-N,8971,0.6114180414180415,0.5584415584415584,3.7486026825338685,inside,11.521250776573511,inside,True
herg_blockade,IUOQUUDCQSGQGZ-UHFFFAOYSA-N,8971,0.6088556626664043,0.5833333333333334,1.6465738501900535,inside,9.53617224132303,inside,True
herg_blockade,MUPZZNZQFUCJBT-CQSZACIVSA-N,8971,0.7485821394251004,0.6049382716049383,5.728124161287862,inside,17.217686383205272,inside,True
herg_blockade,VGWOOKCYUNUQRH-HGHGUNKESA-N,8971,0.42600716491421975,0.26595744680851063,3.347871972601853,inside,17.201190966578967,inside,True
herg_blockade,MKUBTKKSMXGZTR-MRXNPFEDSA-N,8971,0.30151909439328606,0.2857142857142857,4.5783788694376275,inside,18.904541513065602,inside,True
herg_blockade,JFHYZQNXNHZARY-QGZVFWFLSA-N,8971,0.6150097443540066,0.5303030303030303,2.118171063563317,inside,10.651378632176636,inside,True
herg_blockade,ICGUNWJVOUCAAB-UHFFFAOYSA-N,8971,0.3988089155893909,0.33783783783783783,2.834540274187964,inside,12.909378085313916,inside,True
herg_blockade,PLURIBOHSAYLHF-UHFFFAOYSA-N,8971,0.40629482287010765,0.3924050632911392,2.7158102683620355,inside,10.755113822325864,inside,True
herg_blockade,VWGQRLFYWPDXNG-UHFFFAOYSA-N,8971,0.3666817428011458,0.3283582089552239,4.485899204522284,inside,9.943285546817243,inside,True
herg_blockade,CTRVTEOXKBMCKO-QPPBQGQZSA-N,8971,0.7917188949158258,0.75,3.23612408009332,inside,18.91596480267913,inside,True
herg_blockade,KKLAEPSPALTSJH-UHFFFAOYSA-N,8971,0.6280212920662358,0.6179775280898876,5.779483147633017,inside,11.345238373432311,inside,True
herg_blockade,RLYMZSRJLRBKEY-UHFFFAOYSA-N,8971,0.6987609356416018,0.68,5.438794175624191,inside,14.592819883967382,inside,True
herg_blockade,KFMWSHDUFMIMRO-UHFFFAOYSA-N,8971,0.8185196539680117,0.782608695652174,2.523274483962359,inside,24.064318799792236,inside,True
herg_blockade,RDGCHGFUVHJMIN-UHFFFAOYSA-N,8971,0.6518059150052397,0.5060240963855421,3.2109536529985854,inside,12.651388698265212,inside,True
herg_blockade,CXGFHAFDFOMUEC-NFDUJVPWSA-N,8971,0.7399776035834267,0.7368421052631579,6.604149269477455,borderline,23.520293195590167,inside,True
herg_blockade,RTISLUNVDWEWQD-UWUANXTMSA-N,8971,0.16125956447241588,0.15584415584415584,4.351144111897717,inside,11.713645112115032,inside,True
herg_blockade,XBMIVRRWGCYBTQ-AVRDEDQJSA-N,8971,0.32233781414377555,0.3,4.377108945477737,inside,11.634735277446744,inside,True
herg_blockade,HTUXUNBQNWREPD-UHFFFAOYSA-N,8971,0.42266135295575163,0.3235294117647059,2.7708388574582323,inside,11.008863611203484,inside,True
herg_blockade,ZRXWXSZEIJIKNS-QHCPKHFHSA-N,8971,0.578351434140908,0.4666666666666667,2.3217963793904044,inside,16.110400648026133,inside,True
herg_blockade,YZSDHSPCNCYZKJ-UHFFFAOYSA-N,8971,0.4657548619100568,0.45161290322580644,1.845067224159036,inside,14.310314688339679,inside,True
herg_blockade,KTVZQGPZGOQBMV-UHFFFAOYSA-N,8971,0.687185682644589,0.5925925925925926,1.2848174197280033,inside,10.444539801095758,inside,True
herg_blockade,OZGKPOZAIWDSQB-VWLOTQADSA-N,8971,0.3533328299607369,0.3,3.7089201923900785,inside,10.411201334742591,inside,True
herg_blockade,QJYCACWUDNIMMU-IQGASKDCSA-N,8971,0.3955549959383236,0.29411764705882354,3.198821703378877,inside,13.715838149222314,inside,True
herg_blockade,UPKQNCPKPOLASS-SANMLTNESA-N,8971,0.4697671819705718,0.38095238095238093,3.7148879108368353,inside,13.195531177129983,inside,True
herg_blockade,OOSUDWRRWZVFEB-UHFFFAOYSA-N,8971,0.20510556349966289,0.1958762886597938,3.5605515410439734,inside,13.315233942496805,inside,True
herg_blockade,YZYRUIRHXJDUBQ-HOTGVXAUSA-N,8971,0.5637032744132136,0.5,3.6408481083695503,inside,10.641759737693903,inside,True
herg_blockade,YUCYZHCUXJZMKT-UHFFFAOYSA-N,8971,0.6547277762887519,0.6097560975609756,3.7428360906189915,inside,11.05053994275321,inside,True
herg_blockade,IKQDNABGYXYVTK-UHFFFAOYSA-N,8971,0.6921797889031522,0.675,3.430049104924838,inside,12.848778418486228,inside,True
herg_blockade,WCQVQORJCDHBCN-OAHLLOKOSA-N,8971,0.7001314685037275,0.6545454545454545,4.359787985620502,inside,12.993071701549429,inside,True
herg_blockade,SWTYJFXTOTYOGR-XMMPIXPASA-N,8971,0.7110476673856956,0.6944444444444444,4.6227462462367175,inside,11.200101910957176,inside,True
herg_blockade,INSXYAKGDZOZMK-GOSISDBHSA-N,8971,0.7328015168763806,0.5949367088607594,2.25075899835916,inside,16.635474032589673,inside,True
herg_blockade,YZAHEHXQIMZHAJ-FQEVSTJZSA-N,8971,0.7274644685603588,0.6712328767123288,2.558957774507818,inside,23.984131760345534,inside,True
